,DailyHighDate,WaterLevelElevation,Z Scores
402,1987-11-17,758.43,1.6013219125806333
403,1987-11-18,758.48,1.6030703537117577
404,1987-11-19,758.37,1.599223783223289
405,1987-11-20,758.54,1.605168483069102
406,1987-11-21,758.79,1.6139106887247114
407,1987-11-22,758.93,1.6188063238918522
408,1987-11-23,758.75,1.6125119358198152
409,1987-11-24,758.59,1.6069169242002261
410,1987-11-25,758.53,1.6048187948428778
411,1987-11-26,758.53,1.6048187948428778
412,1987-11-27,758.44,1.6016716008068614
413,1987-11-28,758.49,1.6034200419379816
414,1987-11-29,759.02,1.6219535179278726
415,1987-11-30,758.92,1.618456635665628
416,1987-12-01,758.85,1.6160088180820598
417,1987-12-02,758.77,1.6132113122722633
418,1987-12-03,758.65,1.6090150535575705
419,1987-12-04,758.38,1.5995734714495131
420,1987-12-05,758.22,1.5939784598299243
421,1987-12-06,758.28,1.5960765891872686
422,1987-12-07,758.08,1.5890828246627835
423,1987-12-08,757.92,1.5834878130431904
424,1987-12-09,757.55,1.5705493486728885
425,1987-12-10,757.64,1.573696542708909
426,1987-12-11,757.14,1.5562121313976902
427,1987-12-12,757.49,1.5684512193155442
428,1987-12-13,757.39,1.5649543370532997
429,1987-12-14,757.52,1.5695002839942163
430,1987-12-15,757.79,1.5789418661022738
431,1987-12-16,757.78,1.5785921778760497
432,1987-12-17,757.91,1.5831381248169665
433,1987-12-18,757.14,1.5562121313976902
434,1987-12-19,757.1,1.554813378492794
435,1987-12-20,757.0,1.5513164962305495
436,1987-12-21,756.99,1.5509668080043253
437,1987-12-22,757.09,1.5544636902665698
438,1987-12-23,758.38,1.5995734714495131
439,1987-12-24,758.44,1.6016716008068614
440,1987-12-25,758.47,1.6027206654855335
441,1987-12-26,758.43,1.6013219125806333
442,1987-12-27,758.42,1.6009722243544093
443,1987-12-28,758.44,1.6016716008068614
444,1987-12-29,758.21,1.5936287716037
445,1987-12-30,758.5,1.6037697301642058
446,1987-12-31,758.43,1.6013219125806333
447,1988-01-01,758.29,1.5964262774134925
448,1988-01-02,758.29,1.5964262774134925
449,1988-01-03,758.46,1.6023709772593095
450,1988-01-04,758.28,1.5960765891872686
451,1988-01-05,758.15,1.5915306422463518
452,1988-01-06,758.35,1.5985244067708408
453,1988-01-07,758.19,1.592929395151252
454,1988-01-08,758.08,1.5890828246627835
455,1988-01-09,758.05,1.5880337599841072
456,1988-01-10,757.8,1.5792915543284978
457,1988-01-11,757.85,1.5810399954596221
458,1988-01-12,758.45,1.6020212890330854
459,1988-01-13,757.52,1.5695002839942163
460,1988-01-14,757.54,1.5701996604466644
461,1988-01-15,757.57,1.5712487251253406
462,1988-01-16,757.8,1.5792915543284978
463,1988-01-17,757.75,1.5775431131973776
464,1988-01-18,757.78,1.5785921778760497
465,1988-01-19,757.64,1.573696542708909
466,1988-01-20,757.17,1.5572611960763623
467,1988-01-21,757.03,1.5523655609092215
468,1988-01-22,756.83,1.5453717963847364
469,1988-01-23,756.87,1.5467705492896326
470,1988-01-24,756.84,1.5457214846109606
471,1988-01-25,756.31,1.5271880086210656
472,1988-01-26,756.3,1.5268383203948415
473,1988-01-27,755.89,1.5125011031196434
474,1988-01-28,755.66,1.504458273916482
475,1988-01-29,755.58,1.5016607681066896
476,1988-01-30,755.57,1.5013110798804654
477,1988-01-31,755.28,1.491170121319956
478,1988-02-01,755.17,1.4873235508314873
479,1988-02-02,754.98,1.4806794745332261
480,1988-02-03,754.45,1.4621459985433354
481,1988-02-04,753.72,1.4366187580289553
482,1988-02-05,753.0,1.4114412057407992
483,1988-02-06,752.64,1.3988524295967213
484,1988-02-07,752.28,1.3862636534526434
485,1988-02-08,752.11,1.3803189536068303
486,1988-02-09,751.23,1.3495463896990854
487,1988-02-10,750.4,1.3205222669224608
488,1988-02-11,754.63,1.4684403866153724
489,1988-02-12,749.21,1.2789093680017622
490,1988-02-13,748.8,1.26457215072656
491,1988-02-14,748.0,1.2365970926286116
492,1988-02-15,747.3,1.2121189167929036
493,1988-02-16,745.62,1.1533712947872103
494,1988-03-04,749.32,1.282755938490231
